Change history report
"February 20, 2026 - March 26, 2026"
Date & time,User,Campaign,Ad group,Changes
"Mar 24, 2026, 10:17:44 AM",diagnosticstripoint@gmail.com,Search | Tuning | Commercial Vans | Kent + SE London,Van Load & Driveability Tune,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342703984202
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342703984205"
"Mar 24, 2026, 10:17:01 AM",diagnosticstripoint@gmail.com,Search | Tuning | Commercial Vans | Kent + SE London,Van Load & Driveability Tune,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558"
"Mar 24, 2026, 10:16:29 AM",diagnosticstripoint@gmail.com,Search | Tuning | Commercial Vans | Kent + SE London,Van Economy Tune,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558"
"Mar 24, 2026, 10:16:11 AM",diagnosticstripoint@gmail.com,Search | Tuning | Commercial Vans | Kent + SE London,Van Economy Tune,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342792485020
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342792485023"
"Mar 24, 2026, 10:13:40 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Vito Servicing,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689429189
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171160
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680"
"Mar 24, 2026, 10:12:36 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Vito Brakes,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342477947062
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558"
"Mar 24, 2026, 10:11:51 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Sprinter Servicing,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690912101
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561"
"Mar 24, 2026, 10:11:01 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Sprinter Brakes,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690912104
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171157
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561"
"Mar 24, 2026, 10:10:18 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Mercedes Van Servicing & Brakes,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552"
"Mar 24, 2026, 10:10:07 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Mercedes Van Servicing & Brakes,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171163
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342477947062
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342477947059"
"Mar 24, 2026, 9:29:32 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Citan Servicing,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342827484993
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561"
"Mar 24, 2026, 9:26:13 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Citan Brakes,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171163
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552"
"Mar 24, 2026, 9:25:07 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,VOR / Urgent Van Diagnostics,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689876171
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561"
"Mar 24, 2026, 9:24:24 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Standard Diagnosis,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342776614171
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 334076013795
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342477947056"
"Mar 24, 2026, 9:23:11 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Pre-Purchase Van Check,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689876171
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561"
"Mar 24, 2026, 9:22:15 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925558
Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342689429189
Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334062058689
Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925552"
"Mar 24, 2026, 9:21:30 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689429189
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 334062058689
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558"
"Mar 24, 2026, 9:18:21 AM",diagnosticstripoint@gmail.com,TriPoint | Search | Mercedes Vans | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013792
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013786
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013795
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013774
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013780
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013789
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013777
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 334076013783"
"Mar 24, 2026, 9:18:21 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925552
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925561
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925555
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925558
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342689876171"
"Mar 24, 2026, 9:18:21 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691171163
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925558
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925561
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342828209550
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925555
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342690912104"
"Mar 24, 2026, 9:17:14 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342828209550
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925552"
"Mar 24, 2026, 9:15:49 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342690738680
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691493978
Campaign asset changed
  Status changed from Removed to Enabled
  Extension type is Sitelink
  Item id is 342690912104
Campaign asset changed
  Status changed from Removed to Enabled
  Extension type is Sitelink
  Item id is 342691171163"
"Mar 24, 2026, 9:15:49 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Citan Brakes,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/citan-brakes""
  Path 1 is ""citan""
  Path 2 is ""brakes"""
"Mar 24, 2026, 9:14:34 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691493978
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691171157"
"Mar 24, 2026, 9:14:34 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Vito Brakes,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/vito-brakes""
  Path 1 is ""vito""
  Path 2 is ""brakes"""
"Mar 24, 2026, 9:13:30 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342827484993
Campaign asset changed
  Status changed from Removed to Enabled
  Extension type is Sitelink
  Item id is 342691171157"
"Mar 24, 2026, 9:13:30 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Sprinter Brakes,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/sprinter-brakes""
  Path 1 is ""sprinter""
  Path 2 is ""brakes"""
"Mar 24, 2026, 9:13:01 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691171163
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691171157
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342827484993
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690738680
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342691171160"
"Mar 24, 2026, 9:13:01 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Citan Servicing,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/citan-servicing""
  Path 1 is ""citan""
  Path 2 is ""servicing"""
"Mar 24, 2026, 9:12:11 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171160
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342690912104
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171157
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342690912101
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342691171163"
"Mar 24, 2026, 9:12:11 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Mercedes Van Servicing & Brakes,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/mercedes-van-servicing""
  Path 1 is ""servicing""
  Path 2 is ""van-service"""
"Mar 24, 2026, 9:10:33 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690912101
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342690912104"
"Mar 24, 2026, 9:10:33 AM",diagnosticstripoint@gmail.com,Search | Servicing & Brakes | Kent + SE London,Vito Servicing,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/vito-servicing""
  Path 1 is ""vito""
  Path 2 is ""servicing"""
"Mar 24, 2026, 9:07:36 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset changed
  Status changed from Removed to Enabled
  Extension type is Sitelink
  Item id is 342689876171
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342823770315
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947056"
"Mar 24, 2026, 9:07:36 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,VOR / Urgent Van Diagnostics,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/vor-van-diagnostics""
  Path 1 is ""vor""
  Path 2 is ""urgent-van"""
"Mar 24, 2026, 9:06:45 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset changed
  Status changed from Removed to Enabled
  Extension type is Sitelink
  Item id is 342477947056
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770315
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342689876171"
"Mar 24, 2026, 9:06:45 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Standard Diagnosis,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 is ""diagnostics""
  Path 2 is ""mercedes-vans"""
"Mar 24, 2026, 9:03:45 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689876171
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342776614171
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342689429189"
"Mar 24, 2026, 9:03:45 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Pre-Purchase Van Check,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/pre-purchase-digital-health-check""
  Path 1 is ""used-van""
  Path 2 is ""health-check"""
"Mar 24, 2026, 9:01:19 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925546
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342776614171
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947053
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342689429189
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342688925549"
"Mar 24, 2026, 9:01:19 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 is ""limp-mode""
  Path 2 is ""reduced-power"""
"Mar 24, 2026, 8:59:15 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925552
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925561
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947065
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925546
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925555
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947059
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925558
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947062
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342688925549
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 342477947056"
"Mar 24, 2026, 8:59:15 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,AdBlue / DPF / Emissions,"1 responsive search ad changed
  Final URL is ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 is ""emissions""
  Path 2 is ""adblue-dpf"""
"Mar 24, 2026, 8:55:15 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770330
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770333
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770327
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770324"
"Mar 24, 2026, 8:54:20 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342776614171
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342776614174"
"Mar 24, 2026, 8:52:14 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,AdBlue / DPF / Emissions,"Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770333
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770315
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770330
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770327
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770324
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770321
Ad group asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 342823770318"
"Mar 24, 2026, 6:14:26 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,AdBlue / DPF / Emissions,"1 responsive search ad removed
  Headline was ""Diagnostics From £120""
  Description was ""Full-system scan, live data and guided tests with a written fix plan.""
  Description was ""Call or WhatsApp with your reg and symptoms for quick triage and booking.""
  Headline was ""AdBlue Fault Diagnosis""
  Headline was ""Kent & SE London""
  Headline was ""Mobile Van Diagnostics""
  Headline was ""Call Or WhatsApp Now""
  Headline was ""Dealer-Level Xentry Scan""
  Headline was ""Warning Light Diagnosis""
  Description was ""Mobile Mercedes van diagnostics for AdBlue, DPF, NOx and emissions warning faults.""
  Headline was ""Mercedes Van Emissions""
  Headline was ""DPF Fault Diagnosis""
  Headline was ""NOx Sensor Diagnostics""
  Description was ""Fixed pricing confirmed first across Kent and SE London.""
  Final URL was ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 was ""emissions""
  Path 2 was ""adblue-dpf"""
"Mar 24, 2026, 6:14:26 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"1 responsive search ad removed
  Description was ""Call or WhatsApp with your reg and symptoms for quick triage and booking.""
  Headline was ""Limp Mode Diagnostics""
  Headline was ""Reduced Power Diagnosis""
  Description was ""Full-system scan, live data and guided tests with a written fix plan.""
  Headline was ""Diagnostics From £120""
  Headline was ""Dealer-Level Xentry Scan""
  Headline was ""Turbo Fault Diagnosis""
  Headline was ""Mobile Van Diagnostics""
  Headline was ""Sprinter Limp Mode Help""
  Headline was ""Vito Derate Diagnosis""
  Description was ""Fixed pricing confirmed first across Kent and SE London.""
  Description was ""Mobile diagnosis for limp mode, reduced power, boost and derate faults on vans.""
  Headline was ""Call Or WhatsApp Now""
  Headline was ""Kent & SE London""
  Final URL was ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 was ""limp-mode""
  Path 2 was ""reduced-power"""
"Mar 24, 2026, 6:14:26 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,VOR / Urgent Van Diagnostics,"1 responsive search ad removed
  Headline was ""Kent & SE London""
  Headline was ""Van Won't Start Help""
  Headline was ""Same-Day Priority Slots""
  Description was ""Mobile commercial vehicle fault finding across Kent and SE London.""
  Description was ""Call or WhatsApp with your reg, symptoms and location for the next slot.""
  Headline was ""Mercedes Van Specialist""
  Headline was ""Priority Commercial Triage""
  Headline was ""Call Or WhatsApp Now""
  Headline was ""VOR Van Diagnostics""
  Description was ""Fixed pricing confirmed first before attendance.""
  Headline was ""Fast Back On Road Focus""
  Headline was ""Urgent Van Diagnostics""
  Headline was ""Mobile Diagnostic Visit""
  Description was ""Priority diagnostics for off-road vans with triage to get you moving quickly.""
  Final URL was ""https://tripointdiagnostics.co.uk/services/vor-van-diagnostics""
  Path 1 was ""vor""
  Path 2 was ""urgent-van"""
"Mar 24, 2026, 6:14:26 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Pre-Purchase Van Check,"1 responsive search ad removed
  Headline was ""Dealer-Level Xentry Scan""
  Headline was ""Call Or WhatsApp Now""
  Headline was ""Used Van Health Check""
  Headline was ""Diagnostic Scan Before Buy""
  Headline was ""Pre-Purchase Van Check""
  Description was ""Call or WhatsApp with the reg and location to book a buyer inspection.""
  Headline was ""Kent & SE London""
  Description was ""Ideal before buying a used van so faults and warning lights are checked first.""
  Description was ""Pre-purchase digital health check with full-system scan and written condition report.""
  Headline was ""Sprinter & Vito Checks""
  Headline was ""Written Condition Report""
  Headline was ""Mercedes Van Buyer Check""
  Headline was ""Digital Report Included""
  Description was ""Kent and SE London coverage with fixed pricing confirmed first.""
  Final URL was ""https://tripointdiagnostics.co.uk/services/pre-purchase-digital-health-check""
  Path 1 was ""used-van""
  Path 2 was ""health-check"""
"Mar 24, 2026, 6:12:34 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,AdBlue / DPF / Emissions,"1 responsive search ad created
  Headline is ""Diagnostics From £120""
  Description is ""Full-system scan, live data and guided tests with a written fix plan.""
  Description is ""Call or WhatsApp with your reg and symptoms for quick triage and booking.""
  Headline is ""AdBlue Fault Diagnosis""
  Headline is ""Kent & SE London""
  Headline is ""Mobile Van Diagnostics""
  Headline is ""Call Or WhatsApp Now""
  Headline is ""Dealer-Level Xentry Scan""
  Headline is ""Warning Light Diagnosis""
  Description is ""Mobile Mercedes van diagnostics for AdBlue, DPF, NOx and emissions warning faults.""
  Headline is ""Mercedes Van Emissions""
  Headline is ""DPF Fault Diagnosis""
  Headline is ""NOx Sensor Diagnostics""
  Description is ""Fixed pricing confirmed first across Kent and SE London.""
  Final URL is ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 is ""emissions""
  Path 2 is ""adblue-dpf"""
"Mar 24, 2026, 6:12:34 AM",diagnosticstripoint@gmail.com,Search | Diagnostics & VOR | Kent + SE London,Limp Mode / Derate,"1 responsive search ad created
  Description is ""Call or WhatsApp with your reg and symptoms for quick triage and booking.""
  Headline is ""Limp Mode Diagnostics""
  Headline is ""Reduced Power Diagnosis""
  Description is ""Full-system scan, live data and guided tests with a written fix plan.""
  Headline is ""Diagnostics From £120""
  Headline is ""Dealer-Level Xentry Scan""
  Headline is ""Turbo Fault Diagnosis""
  Headline is ""Mobile Van Diagnostics""
  Headline is ""Sprinter Limp Mode Help""
  Headline is ""Vito Derate Diagnosis""
  Description is ""Fixed pricing confirmed first across Kent and SE London.""
  Description is ""Mobile diagnosis for limp mode, reduced power, boost and derate faults on vans.""
  Headline is ""Call Or WhatsApp Now""
  Headline is ""Kent & SE London""
  Final URL is ""https://tripointdiagnostics.co.uk/services/diagnostic-callout""
  Path 1 is ""limp-mode""
  Path 2 is ""reduced-power"""
